strain_x	chrom	start	stop	length	boot	n010	n001	n011	n000	tot	ttout	strain_y	lineage	location	region
V19	OphioH327chr_7	2200000	2400000	200000	98	194	208	5161	114030	119593	0.03894594070916489	V19	NOV	14	12
V19	OphioH327chr_7	2200000	2400000	200000	99	219	184	5128	114062	119593	0.03929407176287052	V19	NOV	14	12
H323	OphioH327chr_5	2400000	2600000	200000	0	178	269	7475	123646	131568	0.029899665551839465	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	1	180	264	7365	123759	131568	0.03014256619144603	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	2	204	246	7446	123672	131568	0.030217566478646252	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	3	202	283	7448	123635	131568	0.03255907626208378	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	4	210	258	7367	123733	131568	0.03176326863037872	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	5	173	275	7549	123571	131568	0.02967280434494635	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	6	185	269	7331	123783	131568	0.03096439776292457	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	7	195	255	7423	123695	131568	0.030311194934662535	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	8	182	292	7558	123536	131568	0.03135750198465202	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	9	200	278	7520	123570	131568	0.03178191489361702	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	10	196	279	7514	123579	131568	0.031607665690710676	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	11	217	221	7341	123789	131568	0.0298324478953821	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	12	194	250	7351	123773	131568	0.030199972792817303	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	13	189	269	7459	123651	131568	0.030701166376189838	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	14	192	282	7471	123623	131568	0.031722660955695356	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	15	175	270	7428	123695	131568	0.029954227248249865	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	16	193	262	7325	123788	131568	0.0310580204778157	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	17	191	281	7477	123619	131568	0.031563461281262535	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	18	188	270	7331	123779	131568	0.031237211840130952	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	19	185	241	7458	123684	131568	0.028559935639581657	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	20	189	244	7516	123619	131568	0.028805215540180947	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	21	161	267	7408	123732	131568	0.02888768898488121	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	22	190	277	7353	123748	131568	0.03175574595403237	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	23	197	251	7387	123733	131568	0.030323541356436983	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	24	152	298	7361	123757	131568	0.030566499116967804	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	25	204	261	7470	123633	131568	0.03112449799196787	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	26	200	255	7239	123874	131568	0.03142699267854676	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	27	210	248	7480	123630	131568	0.030614973262032087	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	28	193	251	7229	123895	131568	0.03070964172084659	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	29	208	269	7344	123747	131568	0.032475490196078434	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	30	186	251	7440	123691	131568	0.029368279569892474	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	31	197	283	7448	123640	131568	0.0322234156820623	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	32	189	259	7371	123749	131568	0.030389363722697058	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	33	190	262	7547	123569	131568	0.029945673777659998	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	34	207	269	7224	123868	131568	0.03294573643410853	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	35	197	228	7407	123736	131568	0.02868907789928446	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	36	182	262	7454	123670	131568	0.02978266702441642	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	37	213	243	7422	123690	131568	0.030719482619240096	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	38	185	252	7461	123670	131568	0.029285618549792253	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	39	185	281	7482	123620	131568	0.031141406041165463	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	40	208	260	7498	123602	131568	0.03120832221925847	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	41	173	281	7616	123498	131568	0.029805672268907565	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	42	213	290	7420	123645	131568	0.03389487870619946	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	43	213	258	7254	123843	131568	0.032464846980976014	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	44	181	246	7434	123707	131568	0.02871939736346516	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	45	196	287	7463	123622	131568	0.032359640895082406	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	46	197	259	7389	123723	131568	0.030856678846934632	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	47	199	271	7292	123806	131568	0.032227098189797035	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	48	210	272	7290	123796	131568	0.03305898491083676	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	49	208	282	7293	123785	131568	0.033593857123268886	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	50	200	249	7318	123801	131568	0.03067778081443017	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	51	193	279	7240	123856	131568	0.03259668508287293	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	52	159	274	7280	123855	131568	0.029739010989010987	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	53	190	272	7442	123664	131568	0.031040042999193766	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	54	202	281	7326	123759	131568	0.03296478296478297	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	55	205	285	7410	123668	131568	0.033063427800269905	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	56	189	262	7378	123739	131568	0.03056383843860125	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	57	212	283	7514	123559	131568	0.03293851477242481	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	58	156	276	7285	123851	131568	0.02964996568291009	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	59	192	256	7361	123759	131568	0.03043064800978128	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	60	197	260	7346	123765	131568	0.031105363463109176	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	61	186	270	7381	123731	131568	0.030890123289527165	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	62	197	291	7324	123756	131568	0.033315128345166575	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	63	187	228	7447	123706	131568	0.027863569222505706	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	64	178	239	7293	123858	131568	0.028589058000822707	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	65	205	269	7498	123596	131568	0.031608428914377165	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	66	185	261	7294	123828	131568	0.030573073759254183	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	67	182	251	7348	123787	131568	0.029463799673380513	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	68	197	254	7540	123577	131568	0.029907161803713528	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	69	186	247	7423	123712	131568	0.02916610534824195	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	70	202	256	7344	123766	131568	0.031181917211328975	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	71	209	268	7396	123695	131568	0.03224716062736614	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	72	201	259	7478	123630	131568	0.030756886868146562	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	73	204	226	7337	123801	131568	0.029303530053155242	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	74	190	251	7378	123749	131568	0.02988614800759013	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	75	215	257	7239	123857	131568	0.032601188009393565	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	76	188	253	7484	123643	131568	0.02946285408872261	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	77	173	260	7298	123837	131568	0.029665661825157577	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	78	185	265	7483	123635	131568	0.030068154483495924	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	79	185	272	7296	123815	131568	0.03131853070175439	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	80	177	266	7386	123739	131568	0.02998916869753588	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	81	178	270	7310	123810	131568	0.03064295485636115	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	82	213	265	7410	123680	131568	0.03225371120107962	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	83	205	250	7480	123633	131568	0.030414438502673797	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	84	184	246	7332	123806	131568	0.029323513366066558	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	85	233	260	7349	123726	131568	0.03354197850047626	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	86	187	241	7440	123700	131568	0.028763440860215053	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	87	184	253	7397	123734	131568	0.029539002298229013	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	88	208	255	7537	123568	131568	0.03071513864932997	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	89	190	256	7544	123578	131568	0.029559915164369035	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	90	193	268	7242	123865	131568	0.031828224247445455	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	91	169	261	7417	123721	131568	0.02898746123769718	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	92	179	247	7399	123743	131568	0.028787674010001353	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	93	157	296	7325	123790	131568	0.030921501706484642	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	94	201	264	7401	123702	131568	0.03141467369274423	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	95	178	259	7277	123854	131568	0.030026109660574413	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	96	188	278	7374	123728	131568	0.03159750474640629	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	97	201	257	7298	123812	131568	0.03137845985201425	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	98	189	252	7562	123565	131568	0.02915895265802698	H323	NOV	10	8
H323	OphioH327chr_5	2400000	2600000	200000	99	203	263	7282	123820	131568	0.03199670420214227	H323	NOV	10	8
TR88	OphioH327chr_3	3600000	3800000	200000	0	14	4	1355	20360	21733	0.006642066420664207	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	0	14	4	1355	20360	21733	0.006642066420664207	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	1	12	7	1313	20401	21733	0.0072353389185072356	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	1	12	7	1313	20401	21733	0.0072353389185072356	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	2	15	7	1300	20411	21733	0.008461538461538461	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	2	15	7	1300	20411	21733	0.008461538461538461	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	3	16	7	1344	20366	21733	0.00855654761904762	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	3	16	7	1344	20366	21733	0.00855654761904762	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	4	9	14	1362	20348	21733	0.008443465491923641	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	4	9	14	1362	20348	21733	0.008443465491923641	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	5	17	8	1314	20394	21733	0.009512937595129375	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	5	17	8	1314	20394	21733	0.009512937595129375	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	6	18	3	1321	20391	21733	0.007948523845571537	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	6	18	3	1321	20391	21733	0.007948523845571537	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	7	11	4	1310	20408	21733	0.0057251908396946565	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	7	11	4	1310	20408	21733	0.0057251908396946565	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	8	12	6	1262	20453	21733	0.0071315372424722665	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	8	12	6	1262	20453	21733	0.0071315372424722665	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	9	12	6	1347	20368	21733	0.0066815144766146995	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	9	12	6	1347	20368	21733	0.0066815144766146995	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	10	15	10	1402	20306	21733	0.00891583452211127	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	10	15	10	1402	20306	21733	0.00891583452211127	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	11	13	14	1356	20350	21733	0.00995575221238938	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	11	13	14	1356	20350	21733	0.00995575221238938	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	12	9	7	1348	20369	21733	0.005934718100890208	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	12	9	7	1348	20369	21733	0.005934718100890208	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	13	14	13	1339	20367	21733	0.010082150858849889	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	13	14	13	1339	20367	21733	0.010082150858849889	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	14	7	7	1295	20424	21733	0.005405405405405406	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	14	7	7	1295	20424	21733	0.005405405405405406	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	15	7	10	1304	20412	21733	0.00651840490797546	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	15	7	10	1304	20412	21733	0.00651840490797546	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	16	13	11	1316	20393	21733	0.00911854103343465	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	16	13	11	1316	20393	21733	0.00911854103343465	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	17	12	11	1371	20339	21733	0.008388037928519328	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	17	12	11	1371	20339	21733	0.008388037928519328	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	18	19	14	1329	20371	21733	0.012415349887133182	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	18	19	14	1329	20371	21733	0.012415349887133182	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	19	8	6	1333	20386	21733	0.005251312828207052	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	19	8	6	1333	20386	21733	0.005251312828207052	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	20	12	8	1349	20364	21733	0.007412898443291327	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	20	12	8	1349	20364	21733	0.007412898443291327	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	21	8	11	1358	20356	21733	0.006995581737849779	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	21	8	11	1358	20356	21733	0.006995581737849779	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	22	11	9	1283	20430	21733	0.00779423226812159	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	22	11	9	1283	20430	21733	0.00779423226812159	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	23	12	6	1292	20423	21733	0.00696594427244582	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	23	12	6	1292	20423	21733	0.00696594427244582	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	24	17	6	1279	20431	21733	0.008991399530883503	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	24	17	6	1279	20431	21733	0.008991399530883503	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	25	9	7	1357	20360	21733	0.0058953574060427415	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	25	9	7	1357	20360	21733	0.0058953574060427415	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	26	15	11	1299	20408	21733	0.010007698229407237	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	26	15	11	1299	20408	21733	0.010007698229407237	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	27	21	10	1332	20370	21733	0.011636636636636636	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	27	21	10	1332	20370	21733	0.011636636636636636	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	28	19	13	1397	20304	21733	0.01145311381531854	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	28	19	13	1397	20304	21733	0.01145311381531854	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	29	12	8	1391	20322	21733	0.007189072609633357	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	29	12	8	1391	20322	21733	0.007189072609633357	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	30	13	6	1404	20310	21733	0.006766381766381766	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	30	13	6	1404	20310	21733	0.006766381766381766	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	31	6	5	1331	20391	21733	0.004132231404958678	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	31	6	5	1331	20391	21733	0.004132231404958678	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	32	14	11	1332	20376	21733	0.009384384384384385	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	32	14	11	1332	20376	21733	0.009384384384384385	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	33	17	10	1327	20379	21733	0.010173323285606632	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	33	17	10	1327	20379	21733	0.010173323285606632	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	34	16	8	1364	20345	21733	0.008797653958944282	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	34	16	8	1364	20345	21733	0.008797653958944282	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	35	15	5	1334	20379	21733	0.0074962518740629685	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	35	15	5	1334	20379	21733	0.0074962518740629685	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	36	8	6	1339	20380	21733	0.005227781926811053	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	36	8	6	1339	20380	21733	0.005227781926811053	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	37	14	6	1337	20376	21733	0.0074794315632011965	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	37	14	6	1337	20376	21733	0.0074794315632011965	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	38	12	12	1359	20350	21733	0.008830022075055188	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	38	12	12	1359	20350	21733	0.008830022075055188	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	39	8	7	1367	20351	21733	0.005486466715435259	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	39	8	7	1367	20351	21733	0.005486466715435259	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	40	14	7	1334	20378	21733	0.007871064467766116	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	40	14	7	1334	20378	21733	0.007871064467766116	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	41	7	4	1333	20389	21733	0.004126031507876969	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	41	7	4	1333	20389	21733	0.004126031507876969	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	42	14	4	1338	20377	21733	0.006726457399103139	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	42	14	4	1338	20377	21733	0.006726457399103139	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	43	13	8	1317	20395	21733	0.007972665148063782	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	43	13	8	1317	20395	21733	0.007972665148063782	V19	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	44	11	16	1364	20342	21733	0.009897360703812317	TR88	NOV	7	5
TR88	OphioH327chr_3	3600000	3800000	200000	44	11	16	1364	20342	21733	0.009897360703812317	V19	NOV	7	5
